"x","y","useful","null"
0.066253718463492,0.261526401635405,0.0821559069077712,-0.0494401274712623
0.0989172649787101,0.261526401635405,0.0844520466965458,-0.0496386124991626
0.131580811493928,0.261526401635405,0.0862034812522791,-0.0492751488870985
0.164244358009146,0.261526401635405,0.0874397734311451,-0.0483901377303487
0.196907904524365,0.261526401635405,0.0881904860893188,-0.0470239801241912
0.229571451039583,0.261526401635405,0.0884851820829746,-0.0452170771639045
0.262234997554801,0.261526401635405,0.0883534242682875,-0.0430098299447668
0.294898544070019,0.261526401635405,0.0878247755014317,-0.0404426395620566
0.327562090585237,0.261526401635405,0.0869287986385821,-0.037555907111052
0.360225637100455,0.261526401635405,0.0856950565359133,-0.0343900336870315
0.392889183615673,0.261526401635405,0.0841531120495997,-0.0309854203852734
0.425552730130892,0.261526401635405,0.0823325280358162,-0.0273824683010559
0.45821627664611,0.261526401635405,0.0802628673507373,-0.0236215785296574
0.490879823161328,0.261526401635405,0.0779736928505376,-0.0197431521663563
0.523543369676546,0.261526401635405,0.0754945673913918,-0.0157875903064308
0.556206916191764,0.261526401635405,0.0728550538294745,-0.0117952940451593
0.588870462706982,0.261526401635405,0.0700847150209602,-0.00780666447782014
0.6215340092222,0.261526401635405,0.0672131138220237,-0.00386210269969159
0.654197555737418,0.261526401635405,0.0642698130888396,-2.00980605198323e-06
0.686861102252637,0.261526401635405,0.0612843756775825,0.00373321310782035
0.719524648767855,0.261526401635405,0.058286364444427,0.00730316494664705
0.752188195283073,0.261526401635405,0.0553023737801928,0.0106692751210085
0.784851741798291,0.261526401635405,0.052298068446034,0.0138305453324623
0.817515288313509,0.261526401635405,0.0491820046894887,0.016821193280146
0.850178834828727,0.261526401635405,0.0458605355210069,0.0196767952906073
0.882842381343945,0.261526401635405,0.0422400139510393,0.0224329276903938
0.915505927859164,0.261526401635405,0.0382267929900361,0.0251251668060532
0.948169474374382,0.261526401635405,0.0337272256484477,0.027789088964133
0.9808330208896,0.261526401635405,0.0286476649367245,0.0304602704911812
1.01349656740482,0.261526401635405,0.0228944638653167,0.0331742877137451
1.04616011392004,0.261526401635405,0.0163739754446749,0.0359667169583724
1.07882366043525,0.261526401635405,0.00899255268524943,0.0388731345516108
1.11148720695047,0.261526401635405,0.00065654859749049,0.0419291168200079
0.000926625433055684,0.294217201839831,0.0740981347284146,-0.043851133978015
0.0335901719482738,0.294217201839831,0.077741285016028,-0.0461744394167864
0.066253718463492,0.294217201839831,0.0807692666373757,-0.0477652338888501
0.0989172649787101,0.294217201839831,0.0832117687120469,-0.0486674820280009
0.131580811493928,0.294217201839831,0.0850984803596314,-0.0489251484680339
0.164244358009146,0.294217201839831,0.0864590906997186,-0.0485821978427436
0.196907904524365,0.294217201839831,0.0873232888518981,-0.0476825947859253
0.229571451039583,0.294217201839831,0.0877207639357596,-0.0462703039313737
0.262234997554801,0.294217201839831,0.0876812050708923,-0.0443892899128837
0.294898544070019,0.294217201839831,0.087234301376886,-0.0420835173642503
0.327562090585237,0.294217201839831,0.0864097419733303,-0.0393969509192683
0.360225637100455,0.294217201839831,0.0852372159798146,-0.0363735552117326
0.392889183615673,0.294217201839831,0.0837464125159285,-0.0330572948754381
0.425552730130892,0.294217201839831,0.0819670207012617,-0.0294921345441797
0.45821627664611,0.294217201839831,0.0799287296554034,-0.0257220388517523
0.490879823161328,0.294217201839831,0.0776612284979434,-0.0217909724319508
0.523543369676546,0.294217201839831,0.0751942063484712,-0.0177428999185702
0.556206916191764,0.294217201839831,0.0725573523265764,-0.0136217859454051
0.588870462706982,0.294217201839831,0.0697803555518483,-0.00947159514625068
0.6215340092222,0.294217201839831,0.0668929051438768,-0.0053362921549017
0.654197555737418,0.294217201839831,0.0639246902222512,-0.00125984160515309
0.686861102252637,0.294217201839831,0.0609053999065611,0.00271379186920025
0.719524648767855,0.294217201839831,0.0578647233163962,0.00654064363436343
0.752188195283073,0.294217201839831,0.0548292138332169,0.0101780507508372
0.784851741798291,0.294217201839831,0.0517610618292944,0.0136100683781687
0.817515288313509,0.294217201839831,0.0485621311033277,0.0168457941869391
0.850178834828727,0.294217201839831,0.0451319580647036,0.0198952919836976
0.882842381343945,0.294217201839831,0.0413700791228086,0.0227686255749932
0.915505927859164,0.294217201839831,0.0371760306870293,0.0254758587673749
0.948169474374382,0.294217201839831,0.0324493491667523,0.0280270553673918
